ip.checksum;ip.id;ip.len;ip.ttl;udp.checksum;pfcp.apply_action.buff;pfcp.apply_action.forw;pfcp.apply_action.nocp;pfcp.dst_interface;pfcp.duration_measurement;pfcp.f_seid.ipv4;pfcp.f_teid.ipv4_addr;pfcp.f_teid.teid;pfcp.f_teid_flags.ch;pfcp.f_teid_flags.ch_id;pfcp.f_teid_flags.v6;pfcp.flags;pfcp.ie_type;pfcp.msg_type;pfcp.node_id_ipv4;pfcp.outer_hdr_creation.ipv4;pfcp.outer_hdr_creation.teid;pfcp.pdr_id;pfcp.response_time;pfcp.response_to;pfcp.s;pfcp.seid;pfcp.seqno;pfcp.ue_ip_addr_ipv4;pfcp.volume_measurement.dlnop;pfcp.volume_measurement.dlvol;pfcp.volume_measurement.tonop;pfcp.volume_measurement.tovol;ip.opt.time_stamp
0xcd1e;0x1;312.0;63.0;0x1568;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x874e1fd1820bc000;2.0;211.222.35.33;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xd080;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xbbbf8f0cc044c000;2.0;36.223.149.187;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xf1f6;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x82e5919c8c1a8000;2.0;215.175.128.149;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x570b;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x9bd53fcc307c6000;2.0;14.111.202.180;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xe4d3;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x8e3b443377b55800;2.0;36.178.55.123;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x8791;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xbca37e09559d6800;2.0;25.55.23.52;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x7976;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xae1178f6f622e000;2.0;138.230.39.39;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xa3a8;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb604ee95dbde8800;2.0;113.248.33.244;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x9c0b;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xa2d66dcb911d7800;2.0;30.228.234.81;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x5e4a;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb3ec93b5a807d000;2.0;97.25.157.239;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x1b26;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xa034545c76d5d800;2.0;76.136.82.95;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x512d;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x854036359881a800;2.0;147.22.184.160;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xdfb9;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb6edc28b3c8bb000;2.0;145.133.5.3;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x4189;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x912070aac7947000;2.0;140.208.133.74;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x9b22;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb2a367f7318d5000;2.0;152.106.107.178;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x8438;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x8e6909e84d44a800;2.0;37.203.248.126;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x6eb5;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x9ca32241fe03d000;2.0;167.42.6.65;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xe865;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x93e860417993d800;2.0;91.189.87.234;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xa39f;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x8cf11185b7331000;2.0;97.204.82.187;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x2fb8;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x8be0c7166cfef800;2.0;123.217.162.63;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x8cc7;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x8ae41f2af1c12800;2.0;147.47.207.128;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x1979;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xa06aee50b57d7800;2.0;144.217.24.17;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x8bc8;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x92df96b29e343000;2.0;75.74.99.64;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xaeea;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb943958d7c583000;2.0;47.244.111.73;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x2fbd;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x997b8104f26ad000;2.0;84.190.40.175;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xaecc;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xa7a5b86b546e3800;2.0;44.153.128.85;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x3af4;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb22a9824b03b8800;2.0;109.151.225.173;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x7414;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb7da568232496000;2.0;71.161.202.188;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xdfda;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x817d0dd8561b2800;2.0;64.184.46.139;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x605d;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x9be78c29c3494000;2.0;27.87.248.23;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xbe8a;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x91a29bbc35ea8000;2.0;191.237.233.21;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xd424;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xae6a59092e571000;2.0;116.68.201.73;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x770f;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x9ab28fc3e5113000;2.0;167.129.73.237;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xb06a;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xaf8cd6e964d3d800;2.0;61.161.150.73;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x7d67;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xa5ca7870d4c06000;2.0;95.123.129.19;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x6c5d;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x9cb7ba09c0bca800;2.0;187.17.186.29;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x8137;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xbf8e01d2f7e3b000;2.0;118.248.73.176;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x8ff9;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb36e3731038ff800;2.0;64.52.255.189;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xe3b2;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xb4700e5ae2c87800;2.0;114.2.233.231;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x9696;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0x9170d2e8ad6d6800;2.0;137.91.157.72;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0x6874;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xbe705a01a1811800;2.0;2.185.229.25;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xce22;0x1;52.0;63.0;0x2977;True;False;True;True;1754053953.0;192.168.14.134;192.168.130.179;0x457;False;False;False;0x20;96.0;1.0;192.168.14.134;192.168.14.134;0x67;1.0;0.00760839645;546.0;False;0x0;1.0;10.45.0.103;182.0;178950.0;182.0;178650.0;0.0
0xcd1e;0x1;312.0;63.0;0xa88c;False;True;False;False;1754053953.0;192.168.14.164;192.168.0.1;0x457;False;False;False;0x21;3.0;50.0;192.168.14.134;192.168.130.138;0x8ae;1.0;0.00777364614;673.0;True;0xbe01d42c39bcb000;2.0;143.95.144.37;182.0;178950.0;182.0;178650.0;0.0
